$startl$,dossier,guideline,PDF link ,study: Acute toxicity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,In vivo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,non OECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 401 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,Endpoints ,,,,,,,,grading of lesion,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability,,,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,,additional information,own comments,$endl$
$startl$,,,,target organ at necroscopy,observations and recording,dose descriptor ,dose descriptor unit,moribund or dead animals prior to study termination ,mortality rate,conclusion,,,,test substance ,,,,,,,,,,,,test species in in vivo study,,,,,,,,,,test conditions acute txicity,,,,,,,,,,,,,,,,,,,SCCS comment to test,year,control groups,GLP,preliminary test,Klimisch score,Ref. in dossier,,,,,Observations ,,,,,,LD50 (mg/kg),95% confidence interval ,LD50 male (mg/kg),LD50 female (mg/kg),moribound or dead  male animals prior to study termination,mortality rate in males,moribound or dead  female animals prior to study termination,mortality rate in females,conclusion,,Test substance,,,,,,,,,Experimental animals,,,,,,,,,,,,Test conditions,,,,,,,,,SCCS comment to test,year,control groups,GLP,limit test,klimisch score,ref. in dossier,,,,Observations ,,,LD50 (mg/kg),95% confidence interval ,LD50 male (mg/kg),LD50 female (mg/kg),moribound or dead animals prior to study termination,mortality rate ,conclusion,,Test substance,,,,,,,,,Experimental animals,,,,,,,,,,,,Test conditions,,,,,,,,,SCCS comment to test,year,control groups,GLP,klimisch score,ref. in dossier,,,,Observations ,,,LC50 ,LC50  unit ,95% confidence interval ,LC50 male,LC50 female,moribound or dead animals prior to study termination,mortality rate ,conclusion,,Test substance,,,,,,,,,,,Experimental animals,,,,,,,,,,,Test conditions,,,,,,,,,,,,,,,SCCS comment to test,year,control groups,GLP,limit test ,klimisch score,ref. in dossier,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,1250,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: SOPP,,rat,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,"1650, 1550","LD50, mg/kg bw in male, female",,,,,,,,,,,,,,,,,test substance: SOPP,,rat,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,1096,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: SOPP,,rat,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,"846, 591","LD50, mg/kg bw in male, female",,,,,,,,,,,,,,,,,test substance: SOPP,,rat,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,"857, 812 / 1018, 683 ","LD50, mg/kg bw in male, female / in male, female",,,,,,,,,,,,,,,,,test substance: SOPP produced by DOW chemicals / SOPP produced by Tokyo Kasei Co,,mouse,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,"2573, 2118","LD50, mg/kg bw in male, female",,,,,,,,,,,,,,,,,test substance: POPP,,rat,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,> 2000,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: OPP,,rat,,,,f & m,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,> 5000,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: OPP,,rabbit,,,,f & m,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,> 2000,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: POPP,,rat,,,,f & m,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,, > 949,LC50 mg/m3,,,,,,,,,,,,,,,,aerosol,test substance: OPP,,rat,,,,m,,,,,,,,,,,,,yes,,,,,,,,,1,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,> 36,LC50 mg/m3,,,,,,,,,,,,,,,,vapour,test substance: OPP,,rat,,,,f & m,,,,,,,,,,,,,yes,,,,,,,,,4,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,> 1331,LC50 mg/m3,,,,,,,,,,,,,,,,aerosol,test substance: SOPP,,rat,,,,m,,,,,,,,,,,,,yes,,,,,,,water,,1,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,o-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_025.pdf,,,1.052,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: 1-hydroxy-2-aminobenzene,,rat/ofa,,,,f & m,,,,10,,"500, 1000, 1250, 2000, 2500", mg/kg bw,,,,,,,,,,,,,carboxymethylcellulose,1,,,,,,,,,,1 (subm. 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,o-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_025.pdf,,"methaemoglobin concentration was less than 10% of all haemoglobin. death occurred within 1 to 48 hours of dosing and calculation gave a median lethal dose of 1,300 mg/kg bw.",1.3,"LD50, mg/kg bw",yes,,,,,,,,,,5, suspension ,,,,,,,rat,,,,,,,,,,,,,yes,,,,,,,,,,,starch solution,3,,,,,,,,,,1-5 (subm. 5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,o-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_025.pdf,,,1.259,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,,,mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,4,6 (subm. 5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"n,n’-bis-(2-hydroxyethyl)-2-nitro-p-phenylenediamine",non OECD,https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_196.pdf,,"skin and mucosa showed discolouration, no clinical signs were observed and the weight gain was normal.",,,no,,,,,,,,,,50,suspension,,,,,,,rat/bor: wisw wistar,,,,f & m,,,,10,,5,g/kg bw,single,"yes, gavage",,,,,,,,,,,distilled water,,,,,,,,,"in a dose-range finding study, 2 females per dose group were treated with 1, 2.5 and 5 g/kg bw of the test substance and no mortalities were observed.",,"3, submission 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,methoxypropylamino cyclohexenylidene ethoxyethylcyanoacetate (S87),non OECD,https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_227.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hydroxyethyl-p-phenylenediamine sulfate ,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_017.pdf,,"20 minutes after administration, the test compound caused moderate sedation and ataxia. no changes were observed in organs. ",150; 90 ,"LD50, mg/kg bw in rat; mouse",,,the substance was considered to be moderately toxic.,,,,,,,,1.0,aqueous solution,,,,,test substance: hydroxyethyl-p-phenylenediamine dihydrochloride ,,"rat/wistar (spf), mice/cf1 (spf) ",,,,rats: f & m / mice: f,≈ 187 ; ≈194 / ≈ 26,"gram, 25 female;  25 male wistar rats / 50 female cf1 mice ",,10,,"50, 100, 200, 300, 400;  50, 100, 150",mg/kg bw/day in rat; in mouse,single,"yes, gavage",,,,,,,,,,,,,,14,,the experiment was not performed in compliance with guidelines. it was performed with the dihydrochloride instead of the sulfate salt.,,,no,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hydroxyethyl-p-phenylenediamine sulfate ,OECD 401,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"behaviour, reactions and physical signs of the animals were observed and findings were recorded at 1, 10, 30 min, 1, 2, 4 and 6 hours post administration and then at least once a day for 2 weeks. body weight was determined before administration, and 7 and 14 days post administration. any found dead animal was dissected and submitted to a macroscopic post-mortem examination in order to identify the target organs. all surviving animals were sacrificed by CO2 asphyxation at 14 days post administration and examined macroscopically. no effects on body weight and body weight gain were observed. all animals showed signs of malaise (e.g. decreased motor activity, ruffled fur, closed eyes, hunched posture, decreased muscular tension or unconsciousness). in some animals ataxia, dyspnoea or low grade convulsions were observed. fffects diminished and returned to normal within 6hr – 1wk post administration.",7/20 of the animals that died early did not show any clinical signs at the post-mortem examination. most of the other animals that died early showed signs of shock due to severe gastrointestinal irritations or hepatotoxicity,,"behaviour, reactions and physical signs of the animals were observed and findings were recorded at 1, 10, 30 min, 1, 2, 4 and 6 hours post administration and then at least once a day for 2 weeks. body weight was determined before administration, and 7 and 14 days post administration. any found dead animal was dissected and submitted to a macroscopic post-mortem examination in order to identify the target organs. all surviving animals were sacrificed by CO2 asphyxation at 14 days post administration and examined macroscopically. no effects on body weight and body weight gain were observed. all animals showed signs of malaise (e.g. decreased motor activity, ruffled fur, closed eyes, hunched posture, decreased muscular tension or unconsciousness). in some animals ataxia, dyspnoea or low grade convulsions were observed. fffects diminished and returned to normal within 6hr – 1wk post administration.",7/20 of the animals that died early did not show any clinical signs at the post-mortem examination. most of the other animals that died early showed signs of shock due to severe gastrointestinal irritations or hepatotoxicity,,80,71-89,,,yes,all dead in the 112 or 200mg/kg bw. death occurred between 1 hr-4 days in the 112 mg/kg bw group and between 30 min-2 hr in the 200 mg/kg bw group. 1/10 of the animals in the 63 mg/kg bw died within 4 hr post administration. ,yes,all dead in the 112 or 200mg/kg bw. death occurred between 1 hr-4 days in the 112 mg/kg bw group and between 30 min-2 hr in the 200 mg/kg bw group. 1/10 of the animals in the 63 mg/kg bw died within 4 hr post administration. ,"under the experimental conditions of this study, the LD50 was 80 mg/kg bw (71-89 mg/kg bw 95% CI), calculated for both sexes combined.",,,,,test substance dissolved in distilled water ,> 98,,,"test substance: hydroxyethyl-p-phenylenediamine (1,4-diamino-2-ßhydroxyethylbenzene-sulfate)",,mouse/him:ofi,,,,,,,,f & m,,10,,"20, 36, 63, 112, 200 ",mg/kg bw,,single ( in the morning),gavage,,,14,,,1990,,yes,"the dosage-range was based on a preliminary study, in which all animals (4/4) died after receiving 200 or 2000 mg/kg bw hydroxyethyl-p-phenylenediamine. ",2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hc yellow n°9,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_026.pdf,,"the animals were observed daily for 14 days after dosing. body weights were recorded on days 1, 8 and 15 of the study. macroscopic examination of main organs was performed at autopsy. no histological examinations were performed. results:  at autopsy congestion and oedema of the lungs and oedema of the peritoneal cavity were reported in rats dying during the study period. no abnormalities were detected in animals sacrificed on day 14. ","745, 1609 ","LD50, mg/kg bw in male, female",yes,"mortalities occurred in all dose groups within 1 hour of treatment. numbers of deaths were 2, 4, 5, 5, 5 males and 1, 1, 1, 3, 3 females at 700, 910, 1180, 1540 and 2000 mg/kg bw, respectively",,,,,,,,,,test substance suspension in 1% aqueous cmc,,,dg1,,test substance: hc yellow n° 9 suspended in 1.0% aqueous carboxymethylcellulose,,rat/sprague dawley ofa (spf),,,,f & m,,,,10,,"700, 910, 1180, 1540, 2000",mg/kg bw ,single,"yes, gastric gavage",,,,,,,,,,,aqueous carboxymethylcellulose,1.0,,14,,,,,no,,,1 (subm. 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hc yellow n°9,OECD 420,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_026.pdf,general malaise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"in the sighting test, the test item was administered by oral route (gavage) at the dose level of 500 or 2000 mg/kg to one female per dose level (1 animal per group). result: at the dose level of 500 mg/kg, no mortality was observed, and the female showed hypoactivity, piloerection and dyspnea on day 1, hypoactivity and piloerection persisting on day 2. accordingly, 200 and 500 mg/kg were chosen as doses for the main test.",,500 mg/kg group included the animal from the sighting test.,1 (subm. 3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hc yellow n° 2,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_038.pdf,,"at the low dose no mortalities were observed, at the mid dose no deaths were seen in the males while 3 of 5 females died within 8 h after dosing, at the high dose all animals died.",,,yes,at the mid dose 3/5 females dies within 8h after dosing and all animal died at high dose,,,,,,,,,10,suspension,,,,,,,rat/sprague-dawley,,,,f & m,,,,10,,"625, 1250, 2500",mg/kg bw,single dose,"yes, gavage",,,,,,,,,,,acacia,3,,,,the study did not follow modern standards. no data on the test substance were provided,1987,,no,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hc yellow n° 13,OECD 401,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_044.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"the animals were observed daily for 14 days for clinical abnormalities and mortality. body weights and macroscopic observations were recorded. treatment caused lethargy, piloerection, abnormal posture and reduced righting reflex for up to 6 hours after dosing. ",,,"the animals were observed daily for 14 days for clinical abnormalities and mortality. body weights and macroscopic observations were recorded. treatment caused lethargy, piloerection, abnormal posture and reduced righting reflex for up to 6 hours after dosing. ",,,> 2000,,,,no,,no,,LD50 was greater than 2000 mg/kg bw,,,,,fluorgelb 2 in 2% gum grabic,99.7,,ar 902,,,rat/wistar crl: (wi)br,,,,,,,,f & m,,10,,2000,mg/kg bw ,10,single dose,,gum Arabic,2,14,,,1990,,yes,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hc yellow n° 13,OECD 402,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_044.pdf,,the animals were observed twice daily for 14 days for clinical abnormalities and mortality. body weights and macroscopic observations were recorded. chromodacryorrhea was noted in 3 males and 2 females. in 3 females body weight gain was lower than for controls. fur and tails were stained in all animals.,greater than 2000mg/kg bw/d,,no,, LD50 was reported to be greater than 2000 mg/kg bw,,,,,,,fluorgelb II moistened with distilled water ,,,99.7,,ar 902,,,,rat/sprague dawley him:ofa,,,,f & m,,,,10,,2000,mg/kg bw ,"single,",,yes,"the back, area of 5 x 6 cm",occluded,shaved area,,,,,,,distilled water,,24,14,,,1992,,yes,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hc red n° 7,OECD 420,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_007.pdf,,"hypoactivity, dyspnea and piloerection were observed within 4 hours of treatment in the animals given 2000 mg/kg. hypoactivity, then sedation, piloerection, dyspnea, purple urine and purple to purplish red coloration of the extremities (tail, ears, eyes, legs and nose) were observed prior to death.in the surviving female, hypoactivity or sedation, piloerection, dyspnea, purple urine and light red coloration of the extremities (ears, eyes, legs and nose) were noted on day 1 only.purple urine was noted in 1/5 females on day 1only. the overall body weight gain was not affected by treatment with the test item. at necropsy,no apparent abnormalities were observed. ",,,yes,"at 2000 mg/kg, the mortality was 3/5 (60%). at 300 mg/kg no mortality was observed",maximal non-lethal dose of hc red no. 7 (b036) (batch no. 0510149) of 300 mg/kg by the oral route in rats; 2000 mg/kg as the minimal lethal dose.,,,,,,,,99.3,,,,510149,,,,rat/ sprague-dawley rj:sd (iops han),,,,f,,,,5,,"300, 2000 ",mg/kg bw,,"yes, gavage",,,,,,,,20,,,carboxymethylcellulose in purified water,0.5,,,,"20 ml/kg is a high volume to be administered, especially of a solution containing carboxymethylcellulose. nevertheless, the substance is minimally toxic by ingestion of a single dose.",2004,,yes,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
